#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 320 200
# Band-Index    1
   0.81660     31.275534     31.296027
   0.82357     31.280564     31.301109
   0.83055     31.285979     31.306573
   0.83753     31.291609     31.312249
   0.84450     31.297287     31.317974
   0.85148     31.302840     31.323578
   0.85846     31.308098     31.328891
   0.86543     31.312879     31.333734
   0.86543     31.312879     31.333734
   0.86941     31.316918     31.338003
   0.87339     31.319584     31.340876
   0.87737     31.321097     31.342572
   0.88135     31.321656     31.343289
   0.88532     31.321422     31.343194
   0.88930     31.320542     31.342433
   0.89328     31.319145     31.341137
   0.89726     31.317341     31.339421
   0.90124     31.315233     31.337387
   0.90521     31.312904     31.335124
   0.90919     31.310440     31.332717
   0.91317     31.307910     31.330237
   0.91715     31.305381     31.327755
   0.92113     31.319298     31.334427
   0.92511     31.333959     31.349446
   0.92908     31.347972     31.363842
   0.93306     31.361300     31.377576
   0.93704     31.373903     31.390607
   0.94102     31.385758     31.402910
   0.94500     31.396831     31.414447
   0.94897     31.407096     31.425189
   0.95295     31.416532     31.435110
   0.95693     31.425126     31.444196
   0.96091     31.432873     31.452436
   0.96489     31.439774     31.459826
   0.96886     31.445841     31.466374
   0.97284     31.451097     31.472097
   0.97682     31.455572     31.477025
   0.98080     31.459303     31.481189
   0.98478     31.462334     31.484631
   0.98876     31.464717     31.487403
   0.99273     31.466501     31.489551
   0.99671     31.467746     31.491134
   1.00069     31.468508     31.492211
   1.00467     31.468841     31.492834
   1.00865     31.468808     31.493066
   1.01262     31.468460     31.492962
   1.01660     31.467850     31.492575
   1.02058     31.467026     31.491954
   1.02456     31.466034     31.491148
   1.02854     31.464915     31.490198
   1.03251     31.463709     31.489148
   1.03649     31.462451     31.488030
   1.04047     31.461168     31.486877
   1.04445     31.459893     31.485721
   1.04843     31.458644     31.484582
   1.05241     31.457444     31.483483
   1.05638     31.456310     31.482443
   1.06036     31.455254     31.481475
   1.06434     31.454286     31.480590
   1.06832     31.453418     31.479800
   1.07230     31.452657     31.479112
   1.07627     31.452003     31.478529
   1.08025     31.451460     31.478052
   1.08423     31.451026     31.477683
   1.08821     31.450701     31.477419
   1.09219     31.450480     31.477257
   1.09616     31.450359     31.477193
   1.10014     31.450849     31.477338
   1.10412     31.455499     31.482075
   1.10810     31.459950     31.486611
   1.11208     31.464195     31.490938
   1.11606     31.468224     31.495043
   1.12003     31.472026     31.498920
   1.12401     31.475598     31.502562
   1.12799     31.478933     31.505962
   1.13197     31.482026     31.509116
   1.13595     31.484874     31.512021
   1.13992     31.487474     31.514673
   1.14390     31.489825     31.517071
   1.14788     31.491925     31.519214
   1.15186     31.493776     31.521103
   1.15584     31.495375     31.522735
   1.15981     31.496727     31.524115
   1.16379     31.497832     31.525242
   1.16777     31.498688     31.526116
   1.17175     31.499300     31.526741
   1.17573     31.499666     31.527115
   1.17971     31.499789     31.527239
   1.17971     31.499789     31.527239
   1.18668     31.499738     31.527175
   1.19366     31.499578     31.526976
   1.20064     31.499293     31.526627
   1.20761     31.498851     31.526100
   1.21459     31.498221     31.525364
   1.22157     31.497364     31.524387
   1.22854     31.497345     31.524721
   1.23552     31.509856     31.537188
   1.24250     31.523908     31.551189
   1.24947     31.539433     31.566652
   1.25645     31.556340     31.583486
   1.26343     31.574517     31.601578
   1.27040     31.593825     31.620788
   1.27738     31.614092     31.640942
   1.28436     31.635116     31.661837
   1.29133     31.656658     31.683230
   1.29831     31.678433     31.704835
   1.30529     31.700105     31.726308
   1.31226     31.721270     31.747239
   1.31924     31.741447     31.767128
   1.32622     31.760020     31.785335
   1.33319     31.776188     31.801005
   1.34017     31.788818     31.812914
   1.34715     31.796259     31.819255
   1.35412     31.796114     31.817445
   1.36110     31.785613     31.804730
   1.36808     31.763274     31.780109
   1.37505     31.730531     31.745567
   1.38203     31.690687     31.704523
   1.38901     31.646897     31.659972
   1.39598     31.601478     31.614065
   1.40296     31.556092     31.568354
   1.40994     31.511988     31.524020
   1.41691     31.470165     31.482018
   1.42389     31.444094     31.469680
   1.43087     31.455680     31.481278
   1.43784     31.469765     31.495375
   1.44482     31.486238     31.511853
   1.45180     31.504858     31.530466
   1.45877     31.525273     31.550848
   1.46575     31.547002     31.572503
   1.47273     31.569415     31.594773
   1.47970     31.591646     31.616755
   1.48668     31.612401     31.637098
   1.49366     31.629547     31.653585
   1.50064     31.639357     31.662403
   1.50761     31.633141     31.657369
   1.51459     31.588812     31.617603
   1.52157     31.527145     31.560956
   1.52854     31.446478     31.485464
   1.53552     31.359347     31.398768
   1.54250     31.307244     31.332964
   1.54947     31.284833     31.312522
   1.55645     31.233634     31.263381
   1.56343     31.197133     31.228292
   1.57040     31.171593     31.203571
   1.57738     31.152108     31.184603
   1.58436     31.134831     31.167761
   1.59133     31.116994     31.150389
   1.59831     31.096446     31.130385
   1.60529     31.071380     31.105944
   1.61226     31.040346     31.075577
   1.61924     31.002493     31.038351
   1.62622     30.957877     30.994216
   1.63319     30.907614     30.944204
   1.64017     30.853862     30.890419
   1.64715     30.799721     30.835941
   1.65412     30.749332     30.784909
   1.66110     30.707897     30.742571
   1.66808     30.680667     30.714340
   1.67505     30.670023     30.702870
   1.68203     30.673499     30.705849
   1.68901     30.685883     30.718016
   1.69598     30.702257     30.734335
   1.70296     30.719085     30.751185
   1.70994     30.734032     30.766180
   1.71691     30.745603     30.777797
   1.72389     30.752877     30.785103
   1.73087     30.755357     30.787594
 
# Band-Index  144
   1.73087     30.755357     30.787594
   1.72389     30.752878     30.785104
   1.71691     30.745603     30.777797
   1.70994     30.734032     30.766180
   1.70296     30.719085     30.751186
   1.69598     30.702257     30.734335
   1.68901     30.685883     30.718016
   1.68203     30.673500     30.705849
   1.67505     30.670023     30.702870
   1.66808     30.680667     30.714340
   1.66110     30.707898     30.742571
   1.65412     30.749332     30.784909
   1.64715     30.799721     30.835941
   1.64017     30.853862     30.890419
   1.63319     30.907614     30.944204
   1.62622     30.957877     30.994216
   1.61924     31.002493     31.038351
   1.61226     31.040346     31.075577
   1.60529     31.071380     31.105944
   1.59831     31.096446     31.130385
   1.59133     31.116994     31.150389
   1.58436     31.134831     31.167761
   1.57738     31.152108     31.184603
   1.57040     31.171593     31.203571
   1.56343     31.197133     31.228292
   1.55645     31.233634     31.263381
   1.54947     31.284833     31.312522
   1.54250     31.307244     31.332964
   1.53552     31.359347     31.398768
   1.52854     31.446478     31.485464
   1.52157     31.527145     31.560956
   1.51459     31.588812     31.617603
   1.50761     31.633141     31.657369
   1.50064     31.639357     31.662403
   1.49366     31.629547     31.653585
   1.48668     31.612401     31.637098
   1.47970     31.591646     31.616755
   1.47273     31.569415     31.594773
   1.46575     31.547003     31.572503
   1.45877     31.525273     31.550848
   1.45180     31.504859     31.530466
   1.44482     31.486238     31.511853
   1.43784     31.469765     31.495375
   1.43087     31.455680     31.481278
   1.42389     31.444094     31.469680
   1.41691     31.470165     31.482018
   1.40994     31.511988     31.524020
   1.40296     31.556092     31.568354
   1.39598     31.601478     31.614066
   1.38901     31.646897     31.659972
   1.38203     31.690687     31.704523
   1.37505     31.730531     31.745567
   1.36808     31.763274     31.780109
   1.36110     31.785613     31.804730
   1.35412     31.796114     31.817445
   1.34715     31.796259     31.819255
   1.34017     31.788818     31.812914
   1.33319     31.776188     31.801005
   1.32622     31.760020     31.785335
   1.31924     31.741447     31.767128
   1.31226     31.721270     31.747239
   1.30529     31.700105     31.726308
   1.29831     31.678433     31.704835
   1.29133     31.656658     31.683230
   1.28436     31.635116     31.661837
   1.27738     31.614092     31.640942
   1.27040     31.593825     31.620788
   1.26343     31.574517     31.601578
   1.25645     31.556340     31.583486
   1.24947     31.539433     31.566652
   1.24250     31.523908     31.551189
   1.23552     31.509856     31.537188
   1.22854     31.497345     31.524721
   1.22157     31.497364     31.524387
   1.21459     31.498221     31.525364
   1.20761     31.498851     31.526100
   1.20064     31.499293     31.526627
   1.19366     31.499578     31.526976
   1.18668     31.499738     31.527175
   1.17971     31.499789     31.527240
   1.17971     31.499789     31.527240
   1.17573     31.499667     31.527115
   1.17175     31.499300     31.526741
   1.16777     31.498688     31.526116
   1.16379     31.497832     31.525242
   1.15981     31.496727     31.524115
   1.15584     31.495375     31.522735
   1.15186     31.493775     31.521103
   1.14788     31.491925     31.519214
   1.14390     31.489825     31.517071
   1.13992     31.487474     31.514673
   1.13595     31.484874     31.512021
   1.13197     31.482026     31.509116
   1.12799     31.478933     31.505962
   1.12401     31.475598     31.502562
   1.12003     31.472026     31.498920
   1.11606     31.468224     31.495043
   1.11208     31.464195     31.490938
   1.10810     31.459950     31.486611
   1.10412     31.455499     31.482075
   1.10014     31.450849     31.477338
   1.09616     31.450359     31.477193
   1.09219     31.450480     31.477257
   1.08821     31.450701     31.477419
   1.08423     31.451027     31.477683
   1.08025     31.451460     31.478052
   1.07627     31.452003     31.478529
   1.07230     31.452657     31.479112
   1.06832     31.453418     31.479800
   1.06434     31.454286     31.480590
   1.06036     31.455254     31.481475
   1.05638     31.456310     31.482443
   1.05241     31.457444     31.483484
   1.04843     31.458645     31.484582
   1.04445     31.459893     31.485721
